0.79,2.9465909506297974e-40
0.8,8.123902634626389e-40
0.81,2.2266495266038755e-39
0.82,6.067104040526145e-39
0.83,1.64343893458762e-38
0.84,4.42556152717078e-38
0.85,1.1847480686641475e-37
0.86,3.153018985298496e-37
0.87,8.34200122342518e-37
0.88,2.1941036452911372e-36
0.89,5.737033642329993e-36
0.9,1.4912867733488285e-35
0.91,3.8537061251633554e-35
0.92,9.900105600160162e-35
0.93,2.528395556236851e-34
0.94,6.419398268334906e-34
0.95,1.6202718631025117e-33
0.96,4.065611589881654e-33
0.97,1.0141646497575832e-32
0.98,2.5149873364259153e-32
0.99,6.200233639871143e-32
1.0,1.519586391570846e-31
1.01,3.702439724893267e-31
1.02,8.968008988484444e-31
1.03,2.1594824951299767e-30
1.04,5.169507124833647e-30
1.05,1.2302533907256219e-29
1.06,2.9106244532300934e-29
1.07,6.845798926767518e-29
1.08,1.6006952703608754e-28
1.09,3.720830963087097e-28
1.1,8.598410551004844e-28
1.11,1.9753478275815337e-27
1.12,4.5114521403886144e-27
1.13,1.0243225120471946e-26
1.14,2.3120908001414508e-26
1.15,5.188252218643965e-26
1.16,1.157405462515805e-25
1.17,2.5668379847967942e-25
1.18,5.659265956917339e-25
1.19,1.2404255590845481e-24
1.2,2.7029032952218846e-24
1.21,5.8551733360881296e-24
1.22,1.2609524370076626e-23
1.23,2.6996509283721985e-23
1.24,5.746014805283237e-23
1.25,1.215839807138405e-22
1.26,2.557624236896255e-22
1.27,5.348699034259363e-22
1.28,1.1120156782688842e-21
1.29,2.2983982196685214e-21
1.3,4.722713021831794e-21
1.31,9.64739480804927e-21
1.32,1.959210376260891e-20
1.33,3.955532274845997e-20
1.34,7.939295276068417e-20
1.35,1.5842089651213763e-19
1.36,3.142655708500561e-19
1.37,6.197767946152767e-19
1.38,1.215145651642285e-18
1.39,2.3685155437831915e-18
1.4,4.589648047204197e-18
1.41,8.841748209733966e-18
1.42,1.6933740511112487e-17
1.43,3.2242153823055e-17
1.44,6.103120963529292e-17
1.45,1.1485161460509474e-16
1.46,2.148720091599527e-16
1.47,3.9965074232082155e-16
1.48,7.389922426985938e-16
1.49,1.3584950443315406e-15
1.5,2.482765021443171e-15
1.51,4.51100207497253e-15
1.52,8.148370426701153e-15
1.53,1.4632863456653916e-14
1.54,2.612457284037476e-14
1.55,4.6369339820058626e-14
1.56,8.182292327011155e-14
1.57,1.435429854380948e-13
1.58,2.503527786676806e-13
1.59,4.3409709891190336e-13
1.6,7.483175985293549e-13
1.61,1.2824789306099845e-12
1.62,2.1851453775542978e-12
1.63,3.70149253002824e-12
1.64,6.233622628177209e-12
1.65,1.0436908765988339e-11
1.66,1.73728750029362e-11
1.67,2.875018392183646e-11
1.68,4.7301988636300186e-11
1.69,7.737287698833267e-11
1.7,1.2582571898667266e-10
1.71,2.0343337285036964e-10
1.72,3.270000952047162e-10
1.73,5.225733742801645e-10
1.74,8.302736185998451e-10
1.75,1.3115070416385246e-09
1.76,2.059663784629907e-09
1.77,3.2158758429686626e-09
1.78,4.99206683855216e-09
1.79,7.704432557868814e-09
1.8,1.1821730975615679e-08
1.81,1.8034440080817924e-08
1.82,2.7353096138562776e-08
1.83,4.124712193696826e-08
1.84,6.183939972977851e-08
1.85,9.217698459539023e-08
1.86,1.3660498325860407e-07
1.87,2.0127907905304973e-07
1.88,2.948628463961745e-07
1.89,4.2946928377708157e-07
1.9,6.219223395574275e-07
1.91,8.954340446939637e-07
1.92,1.2818166004565717e-06
1.93,1.8243767160403167e-06
1.94,2.581671828528705e-06
1.95,3.6323445279299136e-06
1.96,5.08129220868171e-06
1.97,7.067472921163933e-06
1.98,9.773694321558597e-06
1.99,1.3438778588567781e-05
2.0,1.8372539499508117e-05
2.01,2.4974044976695408e-05
2.02,3.375366482521782e-05
2.03,4.535941360989749e-05
2.04,6.060808625026842e-05
2.05,8.052164172035297e-05
2.06,0.00010636921041065137
2.07,0.00013971497519430263
2.08,0.00018247199724476812
2.09,0.00023696181827234896
2.1,0.0003059793658299679
2.11,0.000392862314969104
2.12,0.0005015636185850766
2.13,0.000636725415532471
2.14,0.0008037519706770569
2.15,0.0010088787113259235
2.16,0.0012592338235132194
2.17,0.0015628882898787826
2.18,0.0019288897254315573
2.19,0.002367274941145588
2.2,0.0028890558851473853
2.21,0.0035061735263340237
2.22,0.004231414403970923
2.23,0.005078285013328288
2.24,0.006060839967879169
2.25,0.007193460997026473
2.26,0.008490585312648931
2.27,0.009966383696032107
2.28,0.01163439078434293
2.29,0.013507092413514695
2.3,0.015595477418094802
2.31,0.017908563890544415
2.32,0.02045291243454139
2.33,0.023232141265752536
2.34,0.026246459967836994
2.35,0.02949224015015247
2.36,0.032961642035947605
2.37,0.03664231601548105
2.38,0.040517197337815086
2.39,0.044564410338169276
2.4,0.04875729590199772
2.41,0.05306457230191692
2.42,0.05745063521264896
2.43,0.06187599776796244
2.44,0.06629786617455688
2.45,0.07067084088110648
2.46,0.07494772788174764
2.47,0.0790804396883722
2.48,0.0830209611055249
2.49,0.08672235143330384
2.5,0.09013975231634858
2.51,0.09323136930677887
2.52,0.09595939540754235
2.53,0.09829084643040781
2.54,0.10019828088595743
2.55,0.10166038119560251
2.56,0.10266237808696842
2.57,0.10319630585914759
2.58,0.10326108249929841
2.59,0.10286241509077626
2.6,0.10201253726566867
2.61,0.10072979132608428
2.62,0.09903807282515596
2.63,0.09696615964272026
2.64,0.09454695075115628
2.65,0.0918166418468741
2.66,0.08881386579171448
2.67,0.08557882539998575
2.68,0.08215244461374346
2.69,0.07857556167380289
2.7,0.07488818469760765
2.71,0.07112882632340434
2.72,0.06733392999053792
2.73,0.06353739621377018
2.74,0.05977021307723174
2.75,0.05606019129923123
2.76,0.052431800749553635
2.77,0.048906102346852214
2.78,0.045500766897520833
2.79,0.04223017069322339
2.8,0.03910555656065579
2.81,0.03613524852145758
2.82,0.033324908214217436
2.83,0.030677821676605602
2.84,0.028195205893592482
2.85,0.02587652559092588
2.86,0.02371981199470068
2.87,0.021721976595793974
2.88,0.019879114268922277
2.89,0.018186791328806864
2.9,0.01664031520327769
2.91,0.015234983323226932
2.92,0.013966309545998314
2.93,0.012830226931284
2.94,0.011823265980736214
2.95,0.010942707551433166
2.96,0.010186709588041486
2.97,0.009554406627913495
2.98,0.00904598076434583
2.99,0.008662702458387307
3.0,0.00840693932476857
3.01,0.00828213083914394
3.02,0.00829272687600741
3.03,0.008444088138128648
3.04,0.008742346919422574
3.05,0.009194227282469505
3.06,0.009806824643550127
3.07,0.010587345939064663
3.08,0.011542812975574414
3.09,0.012679733199363098
3.1,0.01400374389825219
3.11,0.015519237687559358
3.12,0.017228978936670747
3.13,0.019133722453899264
3.14,0.021231847149898692
3.15,0.023519018428844757
3.16,0.02598789360448287
3.17,0.02862788461298553
3.18,0.031424991627502306
3.19,0.03436171983143398
3.2,0.0374170895755679
3.21,0.04056674746426415
3.22,0.04378318266455697
3.23,0.047036049025279886
3.24,0.050292589582353865
3.25,0.053518155890756924
3.26,0.056676810562224796
3.27,0.05973199760720276
3.28,0.06264726188259151
3.29,0.06538699631903551
3.3,0.06791719379950437
3.31,0.07020617970161804
3.32,0.07222530126831103
3.33,0.0739495511502566
3.34,0.07535810462855987
3.35,0.07643475308324925
3.36,0.07716822007881896
3.37,0.07755235080891604
3.38,0.07758617036516179
3.39,0.07727381114048572
3.4,0.07662431441285567
3.41,0.0756513155594921
3.42,0.07437262622674216
3.43,0.07280972996336768
3.44,0.07098721019432748
3.45,0.06893213089527947
3.46,0.06667339090182978
3.47,0.06424107247723997
3.48,0.0616658036372493
3.49,0.05897815189754557
3.5,0.056208064703594324
3.51,0.05338436897817999
3.52,0.050534339141967526
3.53,0.04768333978819537
3.54,0.0448545460756343
3.55,0.0420687419778976
3.56,0.039344193902450655
3.57,0.036696594952738096
3.58,0.034139073306632385
3.59,0.03168225685065678
3.6,0.02933438534258537
3.61,0.027101460952625472
3.62,0.024987428014227993
3.63,0.022994373144571752
3.64,0.021122737507813266
3.65,0.019371533822989558
3.66,0.017738561694728
3.67,0.016220615904100403
3.68,0.014813683380975244
3.69,0.013513125638524363
3.7,0.012313844445197477
3.71,0.011210429409644623
3.72,0.010197286939664799
3.73,0.00926875069627704
3.74,0.008419174195301674
3.75,0.007643006614816915
3.76,0.0069348531559671155
3.77,0.006289521488921727
3.78,0.005702055909623633
3.79,0.005167760851691392
3.8,0.004682215356866254
3.81,0.004241280021402879
3.82,0.0038410978181845565
3.83,0.0034780900568162076
3.84,0.0031489485963865018
3.85,0.002850625275959889
3.86,0.002580319382307723
3.87,0.0023354638373751205
3.88,0.002113710662501103
3.89,0.001912916164206154
3.9,0.0017311261881759277
3.91,0.0015665617038595223
3.92,0.0014176049112581755
3.93,0.0012827860030045566
3.94,0.0011607706674922902
3.95,0.0010503483812603657
3.96,0.0009504215097022221
3.97,0.0008599952131338493
3.98,0.0007781681390956958
3.99,0.0007041238703748867
4.0,0.0006371230906502602
4.01,0.0005764964250513584
4.02,0.0005216379105868337
4.03,0.000471999050761647
4.04,0.0004270834093009779
4.05,0.00038644169936147635
4.06,0.00034966732664906767
4.07,0.00031639234725541385
4.08,0.00028628380360715155
4.09,0.0002590404045713931
4.1,0.00023438951839177067
4.11,0.00021208444968195554
4.12,0.0001919019741400764
4.13,0.0001736401069446312
4.14,0.0001571160829393247
4.15,0.0001421645287077225
4.16,0.00012863580848242184
4.17,0.00011639452753558508
4.18,0.00010531817827034063
4.19,9.529591569094164e-05
4.2,8.622745029283609e-05
4.21,7.802204770496993e-05
4.22,7.059762566444724e-05
4.23,6.387994014385436e-05
4.24,5.780185372990065e-05
4.25,5.2302680727290246e-05
4.26,4.732760501037811e-05
4.27,4.282716846644369e-05
4.28,3.87568300974711e-05
4.29,3.50765986388974e-05
4.3,3.175074512786684e-05
4.31,2.8747606482018175e-05
4.32,2.6039497174265454e-05
4.33,2.360275393302642e-05
4.34,2.1417948578487428e-05
4.35,1.947031724599543e-05
4.36,1.7750471081539128e-05
4.37,1.6255474869141736e-05
4.38,1.4990406920058119e-05
4.39,1.3970546960783514e-05
4.4,1.3224379794795949e-05
4.41,1.2797652270526778e-05
4.42,1.2758780565971919e-05
4.43,1.3205974796820825e-05
4.44,1.4276528915958364e-05
4.45,1.6158815703801248e-05
4.46,1.9107628491477976e-05
4.47,2.346362122595468e-05
4.48,2.967771337670111e-05
4.49,3.834144117992571e-05
4.5,5.0224345090700514e-05
4.51,6.631957616740879e-05
4.52,8.789897019103392e-05
4.53,0.00011657886393616869
4.54,0.000154397897131227
4.55,0.00020390793820430052
4.56,0.00026827907237279055
4.57,0.00035141927687840037
4.58,0.0004581089607112072
4.59,0.0005941499477428896
4.6,0.0007665277196701463
4.61,0.0009835848017674409
4.62,0.0012552020721126628
4.63,0.001592983516821766
4.64,0.002010438566556792
4.65,0.002523154675276174
4.66,0.0031489512997963025
4.67,0.003908004984397521
4.68,0.004822933941101395
4.69,0.005918829450399318
4.7,0.007223220706744441
4.71,0.008765959520833741
4.72,0.010579011687480891
4.73,0.012696142944170317
4.74,0.015152489371539693
4.75,0.01798400488316507
4.76,0.021226782137821816
4.77,0.024916247753100088
4.78,0.029086238018232985
4.79,0.03376796724826711
4.8,0.038988907280935285
4.81,0.04477160312241406
4.82,0.051132456078331806
4.83,0.05808051150365743
4.84,0.06561629319087031
4.85,0.07373073001255145
4.86,0.08240422239035765
4.87,0.09160589617644345
4.88,0.10129308938171143
4.89,0.11141111274306202
4.9,0.12189331838256388
4.91,0.13266150189882417
4.92,0.1436266524034835
4.93,0.15469005266274136
4.94,0.16574471813128183
4.95,0.1766771498740805
4.96,0.18736936282429117
4.97,0.197701138213017
4.98,0.20755243800539772
4.99,0.2168059104063417
5.0,0.2253494094809324
5.01,0.23307844905882272
5.02,0.23989851158832365
5.03,0.2457271365250914
5.04,0.25049572004779846
5.05,0.25415096807442783
5.06,0.25665595723046913
5.07,0.2579907729823216
5.08,0.25815270988540445
5.09,0.2571560350415584
5.1,0.2550313316397024
5.11,0.25182445412926024
5.12,0.24759513948817494
5.13,0.24241532965169854
5.14,0.23636726806207758
5.15,0.22954143823959944
5.16,0.22203441418499922
5.17,0.21394669138599295
5.18,0.2053805634479561
5.19,0.19643810325602018
5.2,0.18721929955433966
5.21,0.17782039041185058
5.22,0.16833242477531057
5.23,0.15884007272816889
5.24,0.14942069468250765
5.25,0.1401436699764782
5.26,0.13106997659942973
5.27,0.12225200629938988
5.28,0.11373359332594014
5.29,0.10555023061480616
5.3,0.09772944433021825
5.31,0.09029129627240585
5.32,0.0832489835930832
5.33,0.07660950635787767
5.34,0.0703743755376169
5.35,0.06454033677257856
5.36,0.05910008850759727
5.37,0.054042976626148154
5.38,0.04935565132456852
5.39,0.045022675498274066
5.4,0.04102707722706089
5.41,0.037350841946881326
5.42,0.033975342513910704
5.43,0.030881707566570764
5.44,0.028051130361955175
5.45,0.025465121616185533
5.46,0.023105710841775755
5.47,0.020955601289350995
5.48,0.01899828391373392
5.49,0.017218115846720047
5.5,0.015600368722171888
5.51,0.01413125191233801
5.52,0.012797915342145225
5.53,0.011588436089717883
5.54,0.010491792489429663
5.55,0.00949782895496321
5.56,0.008597214254623193
5.57,0.007781395514387353
5.58,0.007042549805868994
5.59,0.006373534802310761
5.6,0.005767839658406444
5.61,0.005219536989011113
5.62,0.004723236585626301
5.63,0.004274041314599673
5.64,0.0038675054831510502
5.65,0.0034995958341296814
5.66,0.003166655233270187
5.67,0.0028653690392440646
5.68,0.0025927340929212286
5.69,0.00234603022427919
5.7,0.0021227941501031963
5.71,0.0019207956202366321
5.72,0.0017380156623438105
5.73,0.001572626773016011
5.74,0.0014229749050372804
5.75,0.001287563105493089
5.76,0.0011650366661918462
5.77,0.0010541696558374904
5.78,0.0009538527119900151
5.79,0.0008630819796738532
5.8,0.0007809490922533715
5.81,0.0007066320986928091
5.82,0.0006393872494242013
5.83,0.0005785415606840848
5.84,0.0005234860843062899
5.85,0.00047366981656061515
5.86,0.0004285941857092817
5.87,0.00038780806353238086
5.88,0.00035090325117403254
5.89,0.0003175103943123593
5.9,0.0002872952868893724
5.91,0.0002599555264838489
5.92,0.0002352174879021089
5.93,0.00021283358472870307
5.94,0.00019257979144943603
5.95,0.00017425340135975774
5.96,0.00015767099782664472
5.97,0.0001426666186045221
5.98,0.000129090094836013
5.99,0.00011680554811550435
6.0,0.00010569003057471453
6.01,9.563229438046969e-05
6.02,8.653167832978667e-05
6.03,7.829710039917584e-05
6.04,7.084614616540062e-05
6.05,6.410424397437397e-05
6.06,5.8003918603067426e-05
6.07,5.2484115944845956e-05
6.08,4.748959195947631e-05
6.09,4.2970359772216e-05
6.1,3.8881189388379866e-05
6.11,3.5181155016354605e-05
6.12,3.183322546852435e-05
6.13,2.8803893540697805e-05
6.14,2.6062840660748542e-05
6.15,2.3582633450154593e-05
6.16,2.1338449161526597e-05
6.17,1.930782724420746e-05
6.18,1.747044455153313e-05
6.19,1.5807911939949556e-05
6.2,1.4303590224283812e-05
6.21,1.2942423647185393e-05
6.22,1.1710789196046804e-05
6.23,1.0596360259314334e-05
6.24,9.58798325761685e-06
6.25,8.675566014994061e-06
6.26,7.849976753007762e-06
6.27,7.102952696833863e-06
6.28,6.4270173786346655e-06
6.29,5.815405810556045e-06
6.3,5.261996778454859e-06
6.31,4.761251578730642e-06
6.32,4.308158585118241e-06
6.33,3.89818309064785e-06
6.34,3.5272219227732454e-06
6.35,3.191562377441983e-06
6.36,2.887845061105293e-06
6.37,2.6130302687784173e-06
6.38,2.3643675616512774e-06
6.39,2.139368239772524e-06
6.4,1.935780434303893e-06
6.41,1.7515665700600669e-06
6.42,1.5848829727712556e-06
6.43,1.4340614169715023e-06
6.44,1.2975924298374749e-06
6.45,1.1741101838771504e-06
6.46,1.0623788272691288e-06
6.47,9.612801150422712e-07
6.48,8.698022173041529e-07
6.49,7.87029592507444e-07
6.5,7.121338244023306e-07
6.51,6.443653309682796e-07
6.52,5.83045862345226e-07
6.53,5.275617126810003e-07
6.54,4.77357577956906e-07
6.55,4.3193099831842695e-07
6.56,3.908273292881407e-07
6.57,3.536351915309686e-07
6.58,3.199823536315343e-07
6.59,2.895320066770275e-07
6.6,2.6197939336041235e-07
6.61,2.3704875786686092e-07
6.62,2.1449058601688226e-07
6.63,1.9407910804453603e-07
6.64,1.756100390177404e-07
6.65,1.5889853428600526e-07
6.66,1.437773394930477e-07
6.67,1.3009511663896915e-07
6.68,1.1771492943869211e-07
6.69,1.065128728175908e-07
6.7,9.637683282786127e-08
6.71,8.72053645744458e-08
6.72,7.890667692042597e-08
6.73,7.139771381047553e-08
6.74,6.46033230179412e-08
6.75,5.8455503996097155e-08
6.76,5.289272730581945e-08
6.77,4.785931880827802e-08
6.78,4.3304902459442216e-08
6.79,3.918389612970137e-08
6.8,3.545505540258974e-08
6.81,3.2081060786803836e-08
6.82,2.9028144210191543e-08
6.83,2.6265751057536174e-08
6.84,2.3766234369698155e-08
6.85,2.15045781435585e-08
6.86,1.945814696345529e-08
6.87,1.7606459458344943e-08
6.88,1.593098331737079e-08
6.89,1.4414949812298319e-08
6.9,1.3043185970501103e-08
6.91,1.1801962718855524e-08
6.92,1.0678857478752609e-08
6.93,9.662629837108462e-09
6.94,8.743109049175053e-09
6.95,7.911092247476524e-09
6.96,7.1582523385259805e-09
6.97,6.477054666254963e-09
6.98,5.860681609378524e-09
6.99,5.302964360274513e-09
7.0,4.798321206461451e-09
7.01,4.341701703613471e-09
7.02,3.928536192703426e-09
7.03,3.554690175223069e-09
7.04,3.216423122171856e-09
7.05,2.91035135860155e-09
7.06,2.633414741999246e-09
7.07,2.3828469490398234e-09
7.08,2.156149315801236e-09
7.09,1.951068364078127e-09
7.1,1.7655774261142861e-09
7.11,1.5978632061712549e-09
7.12,1.4463187730733146e-09
7.13,1.3095454898988774e-09
7.14,1.1863679467229562e-09
7.15,1.0758683566344625e-09
7.16,9.774505306751411e-10
7.17,8.90949092714134e-10
7.18,8.168079498771421e-10
7.19,7.563645302594244e-10
7.2,7.122948510271848e-10
7.21,6.893018109637236e-10
7.22,6.951690545661439e-10
7.23,7.423606986509387e-10
7.24,8.504305757596016e-10
7.25,1.0496236085497767e-09
7.26,1.3862202855386149e-09
7.27,1.9304114750267674e-09
7.28,2.787819556848323e-09
7.29,4.116235294273916e-09
7.3,6.1497597719599595e-09
7.31,9.233380527664478e-09
7.32,1.3872138166451178e-08
7.33,2.0800538207000413e-08
7.34,3.107983549243907e-08
7.35,4.6233389005461645e-08
7.36,6.843359959224003e-08
7.37,1.0075817091719253e-07
7.38,1.4753876531931636e-07
7.39,2.1483176905635634e-07
7.4,3.110490540744667e-07
7.41,4.477965433462313e-07
7.42,6.409802538039182e-07
7.43,9.122534643077435e-07
7.44,1.2908948248695275e-06
7.45,1.8162255684848278e-06
7.46,2.5406943362649586e-06
7.47,3.5337801026316003e-06
7.48,4.886886649738871e-06
7.49,6.719425025372084e-06
7.5,9.186302080579555e-06
7.51,1.2487051742488272e-05
7.52,1.6876858882849728e-05
7.53,2.2679730756213446e-05
7.54,3.0304064797134296e-05
7.55,4.02608404698129e-05
7.56,5.3184622948857704e-05
7.57,6.985750365216417e-05
7.58,9.12360131495593e-05
7.59,0.00011848092228090603
7.6,0.00015298969480882644
7.61,0.00019643116824654894
7.62,0.0002507818190303927
7.63,0.0003183627165774106
7.64,0.00040187599331120347
7.65,0.000504439362876944
7.66,0.000629616918284084
7.67,0.0007814441508456942
7.68,0.0009644448680600091
7.69,0.00118363747540847
7.7,0.0014445279469491807
7.71,0.0017530867671261136
7.72,0.002115707205567776
7.73,0.002539142509905583
7.74,0.0030304199868725267
7.75,0.003596730501167039
7.76,0.004245292658725676
7.77,0.0049831918501886405
7.78,0.005817195394137227
7.79,0.006753546208535733
7.8,0.00779773871065609
7.81,0.008954281946726891
7.82,0.010226456218585516
7.83,0.011616070634063178
7.84,0.01312322998498762
7.85,0.014746120076034997
7.86,0.016480821018826516
7.87,0.018321158008485945
7.88,0.02025859866953686
7.89,0.022282205169576096
7.9,0.0243786479513104
7.91,0.026532286151013242
7.92,0.028725317605989776
7.93,0.030937998883031628
7.94,0.03314893308533777
7.95,0.035335420436998444
7.96,0.03747386393468389
7.97,0.039540219833698674
7.98,0.04151048053529027
7.99,0.04336117568787775
8.0,0.045069876111207476
8.01,0.046615684577298956
8.02,0.04797969758132437
8.03,0.049145423019400156
8.04,0.05009914013177202
8.05,0.050830190106118285
8.06,0.051331188271229844
8.07,0.05159815172372853
8.08,0.05163053937772204
8.09,0.05143120465631448
8.1,0.051006264199765394
8.11,0.05036488890019967
8.12,0.049519026155232675
8.13,0.04848306435374872
8.14,0.04727345218585696
8.15,0.04590828635711643
8.16,0.04440688166903257
8.17,0.0427893372203781
8.18,0.04107611173334049
8.19,0.03928761978595277
8.2,0.03744385912795623
8.21,0.035564077373961986
8.22,0.03366648431406793
8.23,0.031768013965638414
8.24,0.02988413841170002
8.25,0.028028733520435608
8.26,0.026213994890214823
8.27,0.024450400871095467
8.28,0.022746718313403223
8.29,0.021110045804653182
8.3,0.019545888578026357
8.31,0.018058258993872343
8.32,0.01664979648280814
8.33,0.015321901058207184
8.34,0.01407487491445971
8.35,0.012908067179824484
8.36,0.01182001754345239
8.37,0.010808595182204637
8.38,0.009871130135499182
8.39,0.00900453498255571
8.4,0.008205415339456597
8.41,0.007470168293503692
8.42,0.006795068416033048
8.43,0.006176341434820328
8.44,0.005610226001366935
8.45,0.005093024258971843
8.46,0.004621142110205456
8.47,0.004191120205254179
8.48,0.003799656735137874
8.49,0.0034436231262656865
8.5,0.003120073705455499
8.51,0.002826250347198054
8.52,0.002559583036515838
8.53,0.002317687189067333
8.54,0.0020983584717576276
8.55,0.0018995657673507402
8.56,0.001719442829532561
8.57,0.0015562790835211323
8.58,0.0014085099436594594
8.59,0.0012747069446145231
8.6,0.0011535679173417608
8.61,0.0010439073848272902
8.62,0.0009446473053850561
8.63,0.0008548082522969434
8.64,0.00077350108701813
8.65,0.000699919158128573
8.66,0.0006333310387843375
8.67,0.000573073800728014
8.68,0.0005185468121410805
8.69,0.0004692060390258253
8.7,0.00042455882474542545
8.71,0.0003841591192741088
8.72,0.0003476031281497762
8.73,0.00031452535069522494
8.74,0.00028459497747137196
8.75,0.00025751261789903657
8.76,0.00023300733034326847
8.77,0.00021083392854790253
8.78,0.0001907705400276967
8.79,0.00017261639379002877
8.8,0.0001561898165100288
8.81,0.00014132641798259322
8.82,0.00012787744829597527
8.83,0.00011570831069915253
8.84,0.00010469721556040553
8.85,9.473396213506326e-05
8.86,8.571883607680975e-05
8.87,7.756161174278292e-05
8.88,7.018064936282101e-05
8.89,6.350207807346962e-05
8.9,5.745905666396175e-05
8.91,5.199110465080538e-05
8.92,4.704349699594911e-05
8.93,4.256671641692595e-05
8.94,3.851595781146793e-05
8.95,3.485067983919404e-05
8.96,3.153419917400284e-05
8.97,2.853332336727968e-05
8.98,2.5818018648079025e-05
8.99,2.3361109335898024e-05
9.0,2.1138005857891513e-05
9.01,1.9126458648599347e-05
9.02,1.7306335469261677e-05
9.03,1.5659419918192517e-05
9.04,1.4169229115809276e-05
9.05,1.2820848739907929e-05
9.06,1.1600783760576378e-05
9.07,1.0496823381518929e-05
9.08,9.497918837178326e-06
9.09,8.594072824381187e-06
9.1,7.77623946477159e-06
9.11,7.036233801424109e-06
9.12,6.366649931177096e-06
9.13,5.760786964920601e-06
9.14,5.212582093034936e-06
9.15,4.716550114473268e-06
9.16,4.267728868248455e-06
9.17,3.86163008877575e-06
9.18,3.4941952963673516e-06
9.19,3.1617564376808165e-06
9.2,2.8610011171803714e-06
9.21,2.588942422364304e-06
9.22,2.3428935603224735e-06
9.23,2.1204478156232527e-06
9.24,1.919464743339273e-06
9.25,1.7380640722838903e-06
9.26,1.5746295746099339e-06
9.27,1.4278262423627563e-06
9.28,1.2966356101426764e-06
9.29,1.1804161209152557e-06
9.3,1.0789982373101407e-06
9.31,9.92827794096345e-07
9.32,9.231761726297252e-07
9.33,8.724426328008394e-07
9.34,8.44583025181571e-07
9.35,8.457106828970471e-07
9.36,8.849302173766707e-07
9.37,9.754839751316982e-07
9.38,1.1363149108462443e-06
9.39,1.3941795311366526e-06
9.4,1.7864813460546146e-06
9.41,2.365039910220799e-06
9.42,3.2010639416430743e-06
9.43,4.391659890921306e-06
9.44,6.068280096932409e-06
9.45,8.407597221699804e-06
9.46,1.1645383232347858e-05
9.47,1.6094070093238677e-05
9.48,2.2164772664806235e-05
9.49,3.0394657740823118e-05
9.5,4.148064063700357e-05
9.51,5.632047426215619e-05
9.52,7.606235502775855e-05
9.53,0.00010216419296349187
9.54,0.0001364636655775036
9.55,0.0001812600800693864
9.56,0.00023940888888885196
9.57,0.0003144294212246083
9.58,0.0004106259902706543
9.59,0.0005332219975133955
9.6,0.0006885059689954328
9.61,0.0008839876184314496
9.62,0.0011285610399330527
9.63,0.0014326710007692043
9.64,0.0018084770560307447
9.65,0.002270008880189789
9.66,0.002833304858372254
9.67,0.0035165246712502364
9.68,0.004340025425206513
9.69,0.0053263899201517724
9.7,0.006500395016947768
9.71,0.007888907875324314
9.72,0.009520698190269733
9.73,0.011426155559531175
9.74,0.013636902848392371
9.75,0.016185298934409887
9.76,0.019103827532004906
9.77,0.02242437288793488
